id,name,ml_target,most_common_language
1115,leonekmi,0,JavaScript
1116,kad3nce,0,JavaScript
1117,ognis1205,1,Python
1118,jackieli123723,0,JavaScript
1119,crossjs,0,JavaScript
1120,ckeyer,0,Go
1121,exarus,0,JavaScript
1122,muneef,0,JavaScript
1123,pavelkomiagin,0,JavaScript
1124,julianjca,0,JavaScript
1125,Kornil,0,JavaScript
1126,PotHix,0,JavaScript
1127,b-ggs,0,Shell
1128,chenwenyan,1,Go
1129,Rowno,0,JavaScript
1130,Fil,0,JavaScript
1131,djstein,0,Python
1132,hfm,0,Ruby
1133,killxin,1,Java
1134,robertholf,0,PHP
1135,leemove,0,JavaScript
1136,nikhedonia,0,C++
1137,TheRusskiy,0,JavaScript
1138,textarcana,0,Shell
1139,acdart,1,Python
1141,igorjosesantos,0,No languages detected
1142,kelvinlwy,1,JavaScript
1145,goodwinfame,0,JavaScript
1146,eniuz,0,CSS
1147,lifeiteng,1,Python
1148,koploop,1,Objective-C
1149,newset,0,CSS
1150,nawazkhan,0,JavaScript
1151,babolivier,0,JavaScript
1152,south37,0,Ruby
1153,alokasok,1,Python
1154,airalcorn2,1,Python
1155,eirikurn,0,JavaScript
1156,tabooc,0,JavaScript
1157,mohammadhb,0,JavaScript
1158,LukaszWatroba,0,JavaScript
1159,caistrong,0,HTML
1161,srijiths,1,Java
1162,alex44jzy,0,Python
1163,maxis42,1,Python
1164,barretlee,0,JavaScript
1165,SenorSamuel,0,Objective-C
1166,anirudhsom,1,Python
1168,HongminWu,1,Python
1169,padila50,1,HTML
1170,hetmann,0,JavaScript
1172,bilashcse,0,JavaScript
1173,lxe,0,JavaScript
1174,kasungihan,0,HTML
1176,nick1201,1,Shell
1178,mauricio-msp,0,JavaScript
1179,ibrahimmumcu,0,JavaScript
1181,mdavid,0,JavaScript
1182,lijunle,0,JavaScript
1183,luishipero,0,HTML
1185,James-N-M,0,CSS
1186,anhldbk,0,JavaScript
1187,akash-bisariya,0,Java
1188,andrenarchy,0,JavaScript
1190,naazy,0,JavaScript
1191,matscode,0,JavaScript
1192,ruooooooli,0,PHP
1193,shkorinova,1,Python
1194,krazyjakee,0,JavaScript
1195,notarseniy,0,JavaScript
1197,NoddyLiu,1,Java
1198,frankstar007,1,Java
1199,scottdarby,0,JavaScript
1201,mathiasconradt,0,HTML
1203,kdpisda,0,HTML
1204,null-none,0,JavaScript
1205,amitkumarj441,0,Shell
1207,cooerson,0,No languages detected
1209,HermannBjorgvin,0,JavaScript
1210,mzcolor001,1,Python
1211,jsf9k,0,Shell
1213,hahnzhu,0,JavaScript
1214,daniel-mueller,0,Shell
1215,lipengyuan1994,1,Jupyter Notebook
1216,mikeaxle,0,JavaScript
1217,lauthieb,0,JavaScript
1218,luiscordero29,0,PHP
1219,robertmuehsig,0,HTML
1220,SuEric,0,JavaScript
1221,jcreinhold,1,Python
1222,samteb,0,JavaScript
1223,ajaybgupta,1,HTML
1224,karupanerura,0,Perl
1225,SeanKilleen,0,C#
1226,Anassdev,0,JavaScript
1228,BastinRobin,0,HTML
1229,gitzhang,0,JavaScript
1230,jouke,0,JavaScript
1231,ssor,0,Go
1233,Feiyu-Zhang,1,Python
1234,NikFranki,0,JavaScript
1235,EmadElmogy,0,JavaScript
1236,RainVerse,1,Python
1237,sergeichestakov,0,TypeScript
1238,ronanrodrigo,0,Swift
1240,brentrobbins,0,HTML
1241,stevewithington,0,CSS
1242,paulfri,0,Ruby
1243,raznis,1,Python
1245,arthur-e,0,Python
1246,camdfletcher,1,Java
1247,AstroJacobLi,1,Python
1248,jpshelley,0,Java
1250,mingjiezhou,0,JavaScript
1251,ivanGzz,0,Python
1252,spx443812507,0,JavaScript
1253,aviat,0,Ruby
1254,JeongHoJeong,0,JavaScript
1255,spajeo,1,C
1256,smallab,0,JavaScript
1257,ssttm169,0,JavaScript
1258,caldmet70,1,Python
1261,gbezyuk,0,Python
1262,Kodagrux,0,JavaScript
1263,guhaibin1847,0,Shell
1264,LeasyZhang,0,HTML
1265,ck37,0,R
1266,rhasan33,0,Python
1267,natetarrh,0,Ruby
1268,stornado,0,Java
1270,mwickett,0,JavaScript
1271,corncandy,0,No languages detected
1272,msjyoo,0,Python
1273,softmonkeyjapan,0,JavaScript
1274,Wifsimster,0,JavaScript
1275,parryworld,0,JavaScript
1276,nuwe1,0,JavaScript
1278,gcg,0,Makefile
1279,karthikrk1,1,Python
1280,strin,0,Python
1281,himanshumangla,1,HTML
1282,mmazzarolo,0,JavaScript
1283,adaoduque,1,PHP
1284,leogdion,0,Swift
1285,lucasfernog,0,JavaScript
1286,lijiansong,1,Makefile
1287,oscarrodar,0,JavaScript
1288,ameroyer,1,Jupyter Notebook
1289,mlaccetti,0,Shell
1290,teshna01,0,JavaScript
1291,silianpan,0,HTML
1292,Meemaw,0,JavaScript
1293,alyptik,0,Makefile
1294,kstolte,0,JavaScript
1295,jprichardson,0,JavaScript
1296,bboalimoe,1,Python
1297,cllemon,0,JavaScript
1298,hitanshu-dhawan,1,Kotlin
1299,silkyland,0,JavaScript
1300,Manoz,0,JavaScript
1301,raryosu,0,HTML
1302,Nekmo,0,Python
1303,alajfit,0,JavaScript
1305,iamnarendrasingh,1,Python
1306,rote66,1,Shell
1307,dygufa,0,JavaScript
1308,stanlee321,0,Python
1310,hooqee,0,HTML
1311,33kuai,0,PHP
1312,Yaoshicn,0,Python
1313,jimbru,0,Clojure
1314,lambday,1,C++
1315,egisatoshi,1,Haskell
1316,GordonLesti,0,PHP
1317,gabrfarina,0,Shell
1318,suenot,0,Python
1319,nicklayb,0,JavaScript
1320,SonginCV,1,C++
1321,fdesjardins,0,JavaScript
1322,Seanforfun,1,Java
1323,jeffersonmourak,0,JavaScript
1324,RamaneekGill,0,Python
1325,SoXeon,0,Objective-C
1327,kpphillips,1,Python
1328,Abdelrahman3D,0,No languages detected
1329,anantlk,0,HTML
1330,andrewliebchen,0,JavaScript
1331,Archie22is,0,JavaScript
1332,g5pw,0,Python
1333,hjr3,0,Rust
1334,melakbet,1,Python
1335,foowaa,0,Shell
1337,Elbagoury,0,Python
1338,pontikos,1,R
1339,Hwhitetooth,1,Python
1340,GabrielBibiano,0,JavaScript
1341,shivarajnesargi,0,JavaScript
1342,madsroskar,0,JavaScript
1343,lucasfcosta,0,JavaScript
1344,deepu105,0,JavaScript
1345,micas06gua,0,JavaScript
1346,CanftIn,0,C++
1347,CnrLwlss,1,Python
1348,edemkumodzi,0,Ruby
1349,Ky6uk,0,TypeScript
1350,chenchunyong,0,JavaScript
1352,achbogga,1,Python
1353,dokun1,1,Swift
1354,AaronSum,0,HTML
1355,goffinet,0,Python
1356,rla,0,JavaScript
1357,rkrueger11,0,JavaScript
1358,StefanKarpinski,1,Julia
1359,Anderson-Liu,0,JavaScript
1360,rollingdeep,1,Python
1361,slurve,0,JavaScript
1362,petschekr,0,JavaScript
1363,nashory,1,Python
1364,jcha9928,1,Python
1366,francesco-strazzullo,0,JavaScript
1367,hallix,0,JavaScript
1368,mike442144,0,JavaScript
1370,neovintage,0,Crystal
1372,mkrn,0,JavaScript
1373,ricokahler,0,JavaScript
1374,JimCurryWang,1,Python
1375,ayorhan,0,JavaScript
1377,Richardyu114,0,Python
1378,smorin,0,Shell
1379,Aris-haryanto,0,PHP
1380,iNiKe,0,C
1381,gautamgtm,1,C++
1382,kaitlinnewson,0,HTML
1383,nooks,0,Java
1385,jcuevas012,0,JavaScript
1386,kanumuri9593,0,Swift
1387,mosluce,0,JavaScript
1388,guillaumevincent,0,JavaScript
1389,bryand1,1,Python
1390,hobu,1,Shell
1391,18Gray,1,Java
1392,elegantcoder,0,JavaScript
1393,octavian-nita,0,Java
1394,ivartz,1,Shell
1396,lulalala,0,Ruby
1398,krongk,0,JavaScript
1399,pawankmrai,1,Swift
1400,asotirov,0,JavaScript
1401,jakerullman,0,JavaScript
1402,jcouyang,0,JavaScript
1403,liary,0,JavaScript
1404,prashantksharma,1,Python
1405,jjerphan,1,Python
1406,fen666,0,JavaScript
1407,byt3bl33d3r,1,Python
1408,harkiratbehl,1,Python
1409,Geektrovert,0,Python
1410,KevinMenden,1,Python
1411,Mittenss2010,1,Python
1412,ihewro,0,CSS
1413,jesserobertson,1,Python
1415,seagel,0,JavaScript
1416,eschnou,0,JavaScript
1417,Guang1234567,0,Java
1418,rohan-singh,1,C++
1419,TinaHeiligers,0,JavaScript
1420,jucaripo,0,C#
1421,AWNystrom,1,Python
1422,akashgit,1,Python
1423,r4um,1,Shell
1424,PaperHS,0,Java
1425,leighgordy,0,No languages detected
1427,bboychencan,1,Python
1428,kevinwang04,0,JavaScript
1429,oss6,0,JavaScript
1430,imRohan,0,CSS
1431,carricky,1,Python
1433,qixiaomeng,0,HTML
1434,alekzandr,1,Python
1435,binnng,0,JavaScript
1436,adrianoaguiar,0,PHP
1437,Arctanxy,1,Python
1438,EmanueleGhelfi,1,Python
1439,goel4ever,0,JavaScript
1440,adoweb,0,JavaScript
1441,sevki,0,Go
1442,csvan,0,JavaScript
1443,kootenpv,1,Python
1444,rremani,1,Python
1445,paladin74,0,JavaScript
1446,nof1000,0,JavaScript
1447,bmyell,1,Shell
1448,lhywell,0,JavaScript
1449,Alexhuszagh,0,C++
1451,joaobborges,0,JavaScript
1452,kuldipem,0,HTML
1454,chenggong03,1,Python
1455,sajus,0,JavaScript
1457,burawi,0,JavaScript
1458,fodongkara,0,CSS
1459,lporras,0,JavaScript
1460,erizocosmico,0,Go
1461,linuxjuggler,0,No languages detected
1462,Mayandev,0,JavaScript
1463,rodrigolessa,0,JavaScript
1464,ryanseys,0,JavaScript
1465,Leland-Kwong,0,JavaScript
1466,graytowne,1,Python
1467,BoBoooooo,0,JavaScript
1469,duhaime,0,Python
1470,rishabh1403,0,JavaScript
1471,Hasnayeen,0,PHP
1472,tekknikk,0,Shell
1473,andreaseger,0,Ruby
1474,caioproiete,0,No languages detected
1475,llleonzhao,0,JavaScript
1477,coco11563,1,Python
1478,Cfeusier,0,JavaScript
1479,monoman,1,C#
1480,softtama,0,JavaScript
1481,clocky,1,Python
1482,DrustZ,1,Python
1484,philipp-gaspar,1,Python
1485,theahmadzai,0,JavaScript
1486,newsroomdev,0,JavaScript
1488,jcjview,1,Python
1489,GPrimola,0,Elixir
1490,izhangzhihao,0,Shell
1492,chenanze,0,Java
1493,sarukuku,0,JavaScript
1494,ASPePeX,1,C#
1496,HolaFei,0,JavaScript
1497,jasonbot,0,Python
1498,ShujiaHuang,1,Python
1499,nanasess,0,PHP
1500,stdclass,0,JavaScript
1501,santiagomarcos,0,PHP
1502,lcdsantos,0,JavaScript
1503,huihuimoe,0,JavaScript
1504,jianghua,0,PHP
1505,noctiomg,0,No languages detected
1506,mrphpguru,0,PHP
1507,sirWill,0,JavaScript
1508,jeffreyshen19,0,JavaScript
1509,dnlcst,0,JavaScript
1510,jeffersonmartin,0,PHP
1511,Zagoshipda,0,HTML
1512,bouchertommy,0,JavaScript
1513,raffaello-camoriano,1,C++
1514,MaximumEntropy,1,Python
1515,rishitsanmukhani,0,C++
1516,reekoheek,0,JavaScript
1517,helloourworld,1,Python
1521,lps683,1,Python
1522,mluna16,0,JavaScript
1523,arynas,0,Python
1524,boudra,1,JavaScript
1525,crynobone,0,PHP
1526,babyfaceEasy,0,HTML
1527,kblomqvist,0,Python
1528,cabelotaina,0,JavaScript
1530,Lpbzzz,0,JavaScript
1531,golaced,1,C++
1532,nicolastakashi,0,C#
1533,lvaleriu,0,Python
1534,escapeanaemia,1,Swift
1535,colinwxl,1,Python
1536,sirajul83,0,HTML
1537,hpetru,0,Python
1538,pboiseau,0,CSS
1539,synchuk2010,0,JavaScript
1541,emecell,0,JavaScript
1542,hbxfyxw,0,Java
1543,gabrielrcouto,0,PHP
1544,grady-lad,0,JavaScript
1545,Jdubz,0,JavaScript
1546,snakecy,1,Python
1547,philippeback,0,Smalltalk
1549,pei0804,0,Go
1552,phongnhhn92,1,Python
1553,deshmukhmayur,0,HTML
1554,liinnux,1,Java
1555,cchangcs,1,Java
1557,pmutua,0,JavaScript
1558,AshishKumar4,1,C++
1559,Infamoustrey,0,JavaScript
1560,SinoReimu,1,Java
1561,chenfengyanyu,0,JavaScript
1562,jasonrpoteet,0,JavaScript
1563,akshoop,1,HTML
1564,falkirks,0,JavaScript
1565,jamiemccue,0,No languages detected
1566,danielballan,1,Python
1567,smalltide,0,Python
1568,kuzroman,0,JavaScript
1569,alliejones,0,JavaScript
1570,guidobouman,0,JavaScript
1571,gavrilaf,1,Go
1572,TangJiong,0,HTML
1573,shiba24,1,Python
1574,chaopengz,0,Python
1575,SUDIP2222,0,HTML
1576,atellmer,0,JavaScript
1577,mrlynn,0,JavaScript
1578,samlanning,0,No languages detected
1579,horita-yuya,1,Swift
1580,serhalp,0,JavaScript
1582,Strajk,0,JavaScript
1583,michalgrochowski,0,HTML
1584,lyyh,0,JavaScript
1586,ifeegoo,0,No languages detected
1588,gxjansen,1,R
1589,AlexZeitler,0,JavaScript
1590,max-borisov,0,JavaScript
1591,sd031,0,JavaScript
1592,patbosc,1,C#
1594,arthurtayrac,0,No languages detected
1595,3rn3st0,0,PHP
1596,ktf,0,Shell
1597,david-j-davis,0,JavaScript
1598,pgandhi999,1,Java
1599,ali-pourzahmatkesh,0,JavaScript
1600,LiuYiChen0704,1,Java
1601,merfais,0,JavaScript
1602,elkan1788,0,JavaScript
1603,LohitakshTrehan,0,JavaScript
1604,shencang,1,Java
1605,stargt,0,Java
1606,77695,1,Python
1607,jlooper,0,JavaScript
1608,davi-alves,0,JavaScript
1609,kakugyou,0,JavaScript
1610,dbroadhurst,0,JavaScript
1612,cnanyi,0,JavaScript
1613,sintocos,0,Python
1614,kanishkaganguly,1,Python
1615,meathanjay,0,PHP
1616,CoatiFly,0,JavaScript
1617,aliemre,0,JavaScript
1618,alikaragoz,0,Objective-C
1619,andreyvit,0,Go
1620,DineshKachhot,0,Ruby
1621,mcabreradev,0,JavaScript
1623,sxq111,0,JavaScript
1624,MiniMarvin,1,JavaScript
1625,louiemay,1,CMake
1626,loo41,0,JavaScript
1627,amaldare93,0,JavaScript
1628,ghislainv,1,R
1629,WilliamDASILVA,0,JavaScript
1630,pvsmounish,0,JavaScript
1631,YuyangZhangFTD,1,Python
1632,stormraiser,1,Python
1633,samre12,1,Python
1634,aravind-sundaresan,1,Python
1635,alfred42,0,Python
1636,buaabarty,0,Python
1637,JoenyBui,0,HTML
1638,jackson-sandland,0,JavaScript
1639,lenaggar,0,JavaScript
1640,robertpenner,0,JavaScript
1642,kvey,0,JavaScript
1644,gtorodelvalle,0,JavaScript
1645,morygonzalez,0,Ruby
1646,pirupius,0,Java
1648,seekshreyas,0,Python
1649,maxmert,0,JavaScript
1651,neratneto,0,JavaScript
1652,murarisumit,0,HTML
1653,alexbonhomme,0,JavaScript
1654,cakper,0,PHP
1656,shadercoder,0,C++
1657,richcahill,0,JavaScript
1658,mfyz,0,JavaScript
1659,syhily,0,Shell
1660,teebot,0,JavaScript
1661,jayfeng1,1,Python
1663,mypopydev,1,Makefile
1665,alexhallam,0,Shell
1666,gm1357,0,JavaScript
1667,krishnan,1,HTML
1668,AliElDerawi,1,Java
1670,IanTheEngineer,1,CMake
1671,OldskoolOrion,0,Python
1673,Abderrahim-WADDIZ,0,HTML
1674,27786653,0,Java
1675,gear,1,Python
1676,sicotronic,1,Python
1677,jnak,0,JavaScript
1679,colinmeinke,0,JavaScript
1681,marti1125,0,JavaScript
1682,JaredNie,0,Java
1683,jacobdanovitch,1,Python
1686,statwonk,0,R
1687,DaiAoki,0,JavaScript
1688,kysonic,0,JavaScript
1689,llag9810,1,Java
1691,patrykkarny,0,JavaScript
1692,pudyasto,0,JavaScript
1693,asifurrouf,0,Java
1694,saglamcem,0,JavaScript
1695,CoericK,0,Java
1696,ishenli,0,JavaScript
1697,GaryYufei,1,Python
1698,Z4ck404,0,JavaScript
1700,bobsomers,0,C++
1701,sgaikar1,1,Java
1702,mkfeuhrer,0,JavaScript
1703,alexott,1,Clojure
1704,steffendsommer,0,Swift
1705,jonatassales,0,JavaScript
1706,elientumba2019,1,HTML
1707,saketharsh,0,Shell
1708,johnHackworth,0,JavaScript
1709,cnwangjie,0,JavaScript
1710,josh146,1,Python
1712,mrgenco,0,Java
1713,ArturGuedes,0,HTML
1714,mnichangxin,0,JavaScript
1715,lucaslmmanoel,1,HTML
1716,dgr8akki,0,Shell
1717,jsonliu,0,JavaScript
1718,soham2008xyz,0,CSS
1719,amagain,0,Swift
1720,SerCeMan,0,Shell
1721,giglf,1,Java
1722,SevenOutman,0,JavaScript
1723,renatonascalves,0,PHP
1724,abdulmanan7,0,HTML
1725,ltoop,0,Swift
1726,Narasimha1997,1,Shell
1727,Han40,0,CSS
1728,cpl,0,Python
1729,haoeric,1,R
1730,gilbitron,0,PHP
1731,bobjiang,1,JavaScript
1732,dcoxall,0,Go
1733,shyamjos,0,Shell
1734,mindhivefi,0,JavaScript
1735,iRaul,0,JavaScript
1736,eschizoid,0,Shell
1737,fancyfrees,0,JavaScript
1738,dgaubert,0,JavaScript
1739,philfreo,0,JavaScript
1740,NicoCoallier,1,Python
1741,ghgggg,1,C++
1742,housni,0,Shell
1744,hongsookim,1,Java
1746,stephaneAG,0,JavaScript
1747,satyanarayan-rao,1,Python
1748,LeuisKen,0,JavaScript
1749,srtab,0,Python
1750,richardsondx,0,JavaScript
1751,blahah,0,JavaScript
1752,AngelFQC,0,JavaScript
1754,jshou,0,JavaScript
1755,gvsrepins,0,JavaScript
1757,longuid,0,JavaScript
1758,MerouaneBen,1,Python
1759,thiagoprazeres,0,JavaScript
1760,coolicer,0,JavaScript
1761,hanleyhansen,0,Python
1762,1c7,0,JavaScript
1763,kitos,0,JavaScript
1764,PerdonLiu,1,Python
1765,temon,0,JavaScript
1766,shelling,0,Ruby
1767,donaldjohn,0,Java
1768,PinkyRabbit,0,JavaScript
1769,amangalvedhekar,0,JavaScript
1770,ivantcholakov,0,PHP
1771,Rockyzsu,1,Python
1772,abhishekgupta5,0,Python
1773,ZxBing0066,0,JavaScript
1774,shmidtelson,0,Python
1775,arcturus,0,JavaScript
1776,shinroo,1,Python
1777,nrr,0,Shell
1778,paulayuk,0,JavaScript
1779,erikjoling,0,PHP
1780,jcleblanc,0,JavaScript
1781,bbhide,0,JavaScript
1782,tianfr,1,Python
1783,mansimarkaur,1,Python
1784,jcyk,1,Python
1786,pengshuang,1,Python
1787,huberf,1,Python
1788,onimenotsuki,0,JavaScript
1789,Snaipe,1,Shell
1790,edsonlyra,0,HTML
1792,DACUS1995,0,Python
1794,leibing8912,1,Java
1795,bluestonemds,0,HTML
1796,Maha41,1,Shell
1797,liaoshengping,0,PHP
1799,lgo,0,Shell
1800,hacksalot,0,JavaScript
1801,kevinpollet,0,Go
1803,sneakycrow,0,Rust
1804,mdomarsaleem,1,Python
1805,5argon,0,Shell
1806,gowthamrm,0,JavaScript
1807,alexahdp,0,JavaScript
1808,rigwild,0,JavaScript
1809,SimonSuster,1,Python
1810,aliyevorkhan,0,Python
1811,m-onz,0,JavaScript
1813,binxxx,1,Python
1814,barriosnahuel,0,Java
1815,filosfino,0,Python
1816,ZNevzz,1,Java
1817,pascal-canuel,0,C++
1818,EduAraujoDev,0,Java
1819,ajinkyapuar,0,Python
1820,pemcconnell,1,No languages detected
1821,nothingismagick,0,JavaScript
1822,skyeyefront,0,JavaScript
1823,chenkangcrack,1,C++
1824,hasanabuzayed,0,Java
1825,lkostrowski,0,JavaScript
1826,CS-Tao,0,JavaScript
1827,khituras,1,Python
1828,FunriLy,1,Java
1829,datbayev,0,HTML
1830,jsobeck,1,Python
1831,digoribeiro,0,JavaScript
1832,Arkanosis,1,Shell
1833,AkiOhtani,1,Python
1834,danielrohers,0,JavaScript
1835,VincenzoLaSpesa,0,Python
1836,horace-velmont,0,JavaScript
1838,redouanelg,1,Python
1839,hammygoonan,0,Python
1840,chimilord,0,JavaScript
1841,sepandhaghighi,0,Python
1842,0xchamin,1,Python
1843,Casinelli,0,PHP
1846,jeseekia,0,CSS
1847,Solotzy,0,JavaScript
1849,thefln,0,JavaScript
1852,miukimiu,0,JavaScript
1853,paolorotolo,0,Java
1854,seanrankin,0,CSS
1855,netics,0,Python
1857,superKalo,0,JavaScript
1858,raorao1994,1,C++
1859,ekorudiawan,1,Python
1860,qruzz,1,JavaScript
1861,Alkapo,1,Python
1862,shinde-rahul,1,PHP
1864,sgasser,0,PHP
1865,daroczig,0,R
1866,nusserstudios,0,JavaScript
1867,chaossssss,0,HTML
1868,bartsmykla,0,Shell
1869,TristanMNorton,0,JavaScript
1873,hellozts4120,0,JavaScript
1874,100star,0,Shell
1876,CommanderXL,0,JavaScript
1878,iamhanson,0,JavaScript
1880,Spacebody,0,Python
1881,gbraad,0,Shell
1882,khushhalm,1,Python
1884,javais,0,JavaScript
1885,feiyuxiaoThu,1,C++
1886,dohmatob,1,Python
1887,falseLuffy,0,JavaScript
1888,Harvie,0,Shell
1889,leonardocintra,0,JavaScript
1890,shearer,1,R
1891,ericxiao251,1,Python
1892,aanari,0,Shell
1893,YinniCoding,0,JavaScript
1894,piyushchauhan2011,0,JavaScript
1895,KRISACHAN,0,JavaScript
1896,mkhoshle,1,Python
1897,mehdidjoughi,0,Java
1898,jseppi,0,JavaScript
1900,bearpaw,1,Python
1901,gasparrobi,0,JavaScript
1902,joshuatuscan,0,HTML
1903,peralmq,0,JavaScript
1905,paul-o-alto,1,Python
1906,sucese,0,Java
1907,BloodShura,1,No languages detected
1908,heinlinaung,0,JavaScript
1909,coderaven,0,JavaScript
1910,hesenp,1,Python
1911,tchiwinpiti,1,JavaScript
1913,kdaigle,0,Ruby
1914,jueqingsizhe66,0,Python
1915,aboutjax,0,JavaScript
1916,reaper47,0,Python
1917,SeungYongSon,1,Java
1918,simme,0,JavaScript
1919,ddyuewang,1,Python
1920,johanekhager,0,JavaScript
1921,idchlife,0,JavaScript
1922,liaohainan,0,JavaScript
1923,rdegges,0,Python
1924,jifengdehao,0,JavaScript
1926,jayeshd7,1,Java
1927,chiuchiuuu,1,Python
1928,lifuguan,1,Python
1929,koakumaping,0,JavaScript
1930,muh005,1,JavaScript
1931,ashokslsk,0,Java
1932,aice09,0,JavaScript
1933,hdiogenes,0,Python
1934,lygaret,0,Ruby
1935,UnixJunkie,1,Python
1937,alexanderdean,0,Shell
1938,MichaelXSChen,1,Python
1939,sviridoff,0,TypeScript
1940,okalachev,0,JavaScript
1941,pitkane,0,JavaScript
1943,mmiyauchi,0,PHP
1944,drakkein,0,JavaScript
1945,bazani,0,Shell
1946,ksmandersen,0,Ruby
1947,nadeeshaan,0,Java
1948,Muyun99,1,Python
1949,i0natan,0,No languages detected
1950,gacha,0,Ruby
1951,dyaa,0,JavaScript
1952,cniweb,0,Shell
1953,BBHNation,0,Java
1955,maurymmarques,0,PHP
1956,camilesing,0,Shell
1957,RatulHasan,0,JavaScript
1958,kargaranamir,1,Jupyter Notebook
1960,barryo,0,PHP
1962,stansmet,0,PHP
1964,MertEfeSevim,1,Python
1965,kirankarki,0,HTML
1966,kirimin,0,Kotlin
1969,samit4me,0,JavaScript
1970,diemer,0,Ruby
1971,satriowisnugroho,0,JavaScript
1972,sanctumware,0,JavaScript
1973,PlatoJobs,0,Objective-C
1976,nicknovitski,0,Shell
1977,adrianmcli,0,JavaScript
1978,TomLavenziano,0,JavaScript
1979,leobalter,0,JavaScript
1980,AaronJackson,1,Shell
1982,pinqy520,0,JavaScript
1984,gebeto,0,JavaScript
1985,lefuturiste,0,HTML
1986,deebloo,0,JavaScript
1987,cirfi,0,Rust
1990,muzichen,0,JavaScript
1991,HeikoMamerow,0,JavaScript
1992,oubowu,1,Java
1993,jonathanwiley,0,Swift
1995,DevNambi,1,Python
1996,argsno,0,Shell
1997,indpurvesh,0,PHP
1998,songlipeng2003,0,JavaScript
1999,n3tn0de,0,JavaScript
2002,goelakash,1,Python
2003,d12mnit,0,HTML
2004,Kcrong,1,Python
2005,tabs,0,Shell
2006,iboying,0,JavaScript
2007,Limess,0,Shell
2008,ZiangYan,1,Python
2009,ColinFrick,0,JavaScript
2010,pacuna,0,Ruby
2012,tianfudhe,1,Python
2013,cjies,0,JavaScript
2014,oquidave,0,JavaScript
2015,XWalways,1,Python
2016,mantouRobot,1,C++
2017,moleike,0,Haskell
2019,philipptri,0,JavaScript
2020,JiriChara,0,JavaScript
2021,ivanbuncic,0,JavaScript
2022,aadilhasan,0,JavaScript
2023,Joechann0831,1,Python
2024,IlyaKisil,1,Shell
2025,bradley-holt,0,JavaScript
2026,easezyc,1,Python
2027,artkirienko,0,Ruby
2028,jsycdut,0,Shell
2029,tian-zhou,1,Python
2030,TimelyToga,1,CSS
2031,AndrewReitz,0,Java
2032,sarancruzer,0,JavaScript
2033,royxss,1,Jupyter Notebook
2034,gitsome,0,JavaScript
2035,syrusakbary,0,Python
2036,kewang,0,Java
2037,peshkira,0,Java
2039,dyike,0,Go
2040,ChristianKomodo,0,JavaScript
2041,aytee17,0,JavaScript
2043,infoslack,1,Go
2044,ahzf,0,C#
2045,kevincennis,0,JavaScript
2046,christiandrey,0,JavaScript
2047,kristjaningi,0,JavaScript
2048,philmein23,0,JavaScript
2049,robertofrontado,0,JavaScript
2050,geoff-maddock,0,JavaScript
2051,neggert,1,Python
2052,eracs,0,Java
2053,emasys,0,JavaScript
2054,engelgabriel,0,CSS
2055,csbun,0,JavaScript
2056,jerrwy,0,JavaScript
2057,jairodasilva,0,Go
2058,kumarneeraj2005,1,Python
2059,mritd,0,Go
2060,Avantgarde95,0,JavaScript
2061,SandSux,0,Shell
2062,climaa,0,JavaScript
2063,ligson,0,Java
2064,manishbasnet,0,HTML
2065,Flavour86,0,JavaScript
2066,sarthfrey,1,Python
2067,pashka4281,0,JavaScript
2068,swhsiang,0,Go
2069,lilydedbb,1,Python
2070,aswzen,0,HTML
2071,etenesaca,0,Java
2072,mrchristian,0,HTML
2073,jailsonpj,1,Python
2075,kscottz,1,Python
2076,silvacharles,1,HTML
2077,obouchari,0,JavaScript
2078,mbostock,0,JavaScript
2080,rgomezcasas,0,PHP
2081,Breezen,1,Python
2082,terodea,1,Python
2083,nishathussain,1,Python
2084,jchassoul,0,Makefile
2085,koki0702,1,Python
2086,NaveenDA,0,JavaScript
2087,ashiina,0,JavaScript
2088,SaiNageswarS,0,HTML
2089,MandyxGill,0,Shell
2090,alukach,0,JavaScript
2091,lohasle,0,JavaScript
2092,iJoeychang,0,Objective-C
2093,fionera,0,Go
2094,pongpolb,0,JavaScript
2096,absognety,0,Python
2097,azerafati,0,JavaScript
2098,mattcreager,0,JavaScript
2099,itafroma,0,PHP
2100,lizekang,1,Python
2101,lopinsjk,1,JavaScript
2102,devinroche,0,JavaScript
2103,SaiBiswas,1,Jupyter Notebook
2104,bixuehujin,0,PHP
2105,luopeixiang,1,Python
2107,antonfefilov,0,Ruby
2108,divayjindal95,1,Python
2109,ihamidraza,0,HTML
2110,asntech,0,R
2111,jobizzness,0,JavaScript
2112,adbibo,1,HTML
2114,bl0,1,Python
2115,TheWebDevel,0,JavaScript
2116,EntropyAu,0,JavaScript
2117,Duder-onomy,0,JavaScript
2118,hustlzp,0,Swift
2119,kevinkassimo,0,JavaScript
2120,huachen0216,0,Python
2121,digoal,1,Makefile
2122,VishwaPrabhakar,1,Python
2123,gugadev,0,JavaScript
2124,francelwebdev,0,HTML
2125,geoyws,0,JavaScript
2127,ngarawakimani,0,HTML
2128,gustavoFreireS,0,JavaScript
2129,crosbymichael,0,Shell
2130,Raghuvar,0,Python
2131,DCKT,0,JavaScript
2132,mixcas,0,JavaScript
2133,J535D165,1,Python
2134,alanwangmodify,1,Objective-C
2135,KeitelDOG,0,JavaScript
